order_id,order_date,product_name,category,sub_category,region,city,channel,customer_segment,sales,profit,quantity,discount
RI-28164,2025-12-24,Signature Pen Set,Office Supplies,Writing,East,Boston,Wholesale,Consumer,155.79,11.77,4,0.099
RI-28165,2025-12-24,Signature Pen Set,Office Supplies,Writing,West,Seattle,Wholesale,Corporate,99.17,8.96,2,0.072
RI-28166,2025-12-24,Ergo Office Chair,Furniture,Office Seating,East,Boston,Online,Consumer,238.56,62.79,1,0.176
RI-28167,2025-12-24,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Corporate,342.34,54.91,5,0.072
RI-28168,2025-12-24,Archive Drawer Basic,Accessories,Storage,Central,Dallas,Retail,Consumer,276.63,21.19,4,0.188
RI-28169,2025-12-24,Executive Desk,Furniture,Desks,West,Seattle,Online,Corporate,386.55,97.97,1,0.121
RI-28170,2025-12-24,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Online,Corporate,48.66,4.63,1,0.136
RI-28171,2025-12-24,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,46.82,2.34,2,0.185
RI-28172,2025-12-25,Supply Kit Pro,Office Supplies,Paper,Central,Dallas,Online,Home Office,87.81,7.97,2,0.144
RI-28173,2025-12-25,UltraWide Monitor,Technology,Displays,Central,Denver,Online,Consumer,266.78,44.51,1,0.133
RI-28174,2025-12-25,UltraWide Monitor,Technology,Displays,South,Houston,Online,Consumer,1511.03,248.79,6,0.137
RI-28175,2025-12-25,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Corporate,95.26,7.65,2,0.163
RI-28176,2025-12-25,Business Binder Pack,Office Supplies,Binders,East,Philadelphia,Retail,Home Office,100.99,11.43,3,0.067
RI-28177,2025-12-25,Business Binder Pack,Office Supplies,Binders,East,Boston,Retail,Corporate,55.82,3.86,2,0.147
RI-28178,2025-12-25,Archive Drawer Basic,Accessories,Storage,East,Boston,Retail,Consumer,331.05,47.94,4,0.064
RI-28179,2025-12-25,Signature Pen Set,Office Supplies,Writing,South,Houston,Retail,Consumer,35.67,2.71,1,0.153
RI-28180,2025-12-25,Supply Kit Pro,Office Supplies,Paper,South,Miami,Online,Consumer,210.65,32.34,4,0.03
RI-28181,2025-12-25,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Retail,Consumer,49.37,4.89,1,0.129
RI-28182,2025-12-25,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Online,Corporate,295.37,25.68,6,0.151
RI-28183,2025-12-25,Conference Storage Unit,Furniture,Storage,Central,Denver,Online,Corporate,324.15,67.41,1,0.131
RI-28184,2025-12-25,Executive Desk,Furniture,Desks,West,San Francisco,Online,Consumer,483.8,139.92,1,0.056
RI-28185,2025-12-25,Task Lamp Mini,Accessories,Lighting,West,San Francisco,Wholesale,Consumer,58.78,4.68,1,0.146
RI-28186,2025-12-25,Supply Kit Pro,Office Supplies,Paper,East,New York,Online,Corporate,87.71,7.72,2,0.149
RI-28187,2025-12-25,UltraWide Monitor,Technology,Displays,East,New York,Online,Consumer,630.03,113.09,2,0.11
RI-28188,2025-12-25,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Retail,Corporate,170.2,22.59,2,0.086
RI-28189,2025-12-25,Ergo Office Chair,Furniture,Office Seating,South,Houston,Online,Corporate,241.27,77.97,1,0.067
RI-28190,2025-12-25,Conference Storage Unit,Furniture,Storage,Central,Denver,Retail,Consumer,1098.11,250.7,3,0.094
RI-28191,2025-12-25,Portable Desk Hub,Technology,Computing,South,Atlanta,Online,Consumer,905.42,133.46,6,0.132
RI-28192,2025-12-25,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Retail,Corporate,54.53,5.46,1,0.127
RI-28193,2025-12-25,Executive Desk,Furniture,Desks,South,Miami,Retail,Consumer,860.02,216.08,3,0.125
RI-28194,2025-12-25,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Corporate,250.81,25.44,4,0.161
RI-28195,2025-12-25,Portable Desk Hub,Technology,Computing,West,Los Angeles,Retail,Home Office,945.33,131.02,5,0.148
RI-28196,2025-12-25,Ergo Office Chair,Furniture,Office Seating,East,New York,Retail,Consumer,480.6,140.77,2,0.122
RI-28197,2025-12-25,Mobile Organizer,Accessories,Travel,Central,Denver,Online,Consumer,102.35,14.78,2,0.101
RI-28198,2025-12-25,Executive Desk,Furniture,Desks,Central,Chicago,Online,Consumer,698.51,203.54,2,0.052
RI-28199,2025-12-25,Business Binder Pack,Office Supplies,Binders,West,Seattle,Online,Corporate,31.51,3.36,1,0.079
RI-28200,2025-12-25,UltraWide Monitor,Technology,Displays,Central,Chicago,Wholesale,Consumer,515.14,86.36,2,0.077
RI-28201,2025-12-25,Executive Desk,Furniture,Desks,Central,Denver,Online,Consumer,1625.12,461.94,4,0.065
RI-28202,2025-12-25,Executive Desk,Furniture,Desks,Central,Chicago,Online,Home Office,462.56,140.39,1,0.03
RI-28203,2025-12-25,Conference Storage Unit,Furniture,Storage,East,Philadelphia,Wholesale,Corporate,1286.66,243.82,4,0.11
RI-28204,2025-12-25,Portable Desk Hub,Technology,Computing,West,Los Angeles,Online,Corporate,175.89,27.57,1,0.115
RI-28205,2025-12-25,Signature Pen Set,Office Supplies,Writing,South,Atlanta,Retail,Home Office,124.59,9.45,4,0.153
RI-28206,2025-12-25,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Retail,Corporate,1158.93,323.52,5,0.147
RI-28207,2025-12-25,Executive Desk,Furniture,Desks,West,Seattle,Wholesale,Corporate,1386.03,334.1,4,0.089
RI-28208,2025-12-25,Mobile Organizer,Accessories,Travel,East,New York,Online,Home Office,123.86,19.66,2,0.075
RI-28209,2025-12-25,Signature Pen Set,Office Supplies,Writing,South,Miami,Wholesale,Corporate,145.01,12.95,5,0.074
RI-28210,2025-12-25,Wireless Dock Station,Technology,Accessories,Central,Dallas,Online,Corporate,123.64,17.67,1,0.122
RI-28211,2025-12-25,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Consumer,49.74,4.19,1,0.156
RI-28212,2025-12-25,Conference Storage Unit,Furniture,Storage,West,Seattle,Wholesale,Corporate,644.19,150.42,2,0.03
RI-28213,2025-12-25,Wireless Dock Station,Technology,Accessories,East,New York,Online,Home Office,746.83,140.4,5,0.04
RI-28214,2025-12-25,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Wholesale,Home Office,146.46,19.41,2,0.05
RI-28215,2025-12-26,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Wholesale,Consumer,214.05,18.19,5,0.1
RI-28216,2025-12-26,Portable Desk Hub,Technology,Computing,East,New York,Wholesale,Consumer,333.25,42.24,2,0.115
RI-28217,2025-12-26,Executive Desk,Furniture,Desks,East,Philadelphia,Retail,Home Office,2113.58,488.03,6,0.162
RI-28218,2025-12-26,Task Lamp Mini,Accessories,Lighting,South,Miami,Online,Corporate,49.53,2.48,1,0.259
RI-28219,2025-12-26,Wireless Dock Station,Technology,Accessories,Central,Dallas,Online,Consumer,136.57,21.32,1,0.098
RI-28220,2025-12-26,Business Binder Pack,Office Supplies,Binders,West,San Francisco,Online,Consumer,30.93,2.67,1,0.116
RI-28221,2025-12-26,Portable Desk Hub,Technology,Computing,Central,Chicago,Wholesale,Consumer,487.0,55.83,3,0.137
RI-28222,2025-12-26,Wireless Dock Station,Technology,Accessories,East,Boston,Wholesale,Consumer,127.28,15.28,1,0.109
RI-28223,2025-12-26,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Wholesale,Corporate,77.52,8.02,2,0.03
RI-28224,2025-12-26,Mobile Organizer,Accessories,Travel,East,Boston,Online,Consumer,170.27,27.22,3,0.073
RI-28225,2025-12-26,Portable Desk Hub,Technology,Computing,Central,Dallas,Retail,Consumer,167.89,22.9,1,0.152
RI-28226,2025-12-26,Conference Storage Unit,Furniture,Storage,Central,Dallas,Online,Consumer,954.45,207.4,3,0.114
RI-28227,2025-12-26,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Online,Consumer,191.09,12.77,3,0.224
RI-28228,2025-12-26,Signature Pen Set,Office Supplies,Writing,South,Atlanta,Wholesale,Consumer,34.1,3.44,1,0.053
RI-28229,2025-12-26,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Home Office,146.0,20.75,2,0.087
RI-28230,2025-12-26,Supply Kit Pro,Office Supplies,Paper,Central,Chicago,Wholesale,Home Office,42.57,2.52,1,0.147
RI-28231,2025-12-26,Business Binder Pack,Office Supplies,Binders,Central,Denver,Wholesale,Consumer,66.35,5.55,2,0.066
RI-28232,2025-12-26,Supply Kit Pro,Office Supplies,Paper,East,New York,Wholesale,Corporate,141.76,11.19,3,0.111
RI-28233,2025-12-26,Conference Storage Unit,Furniture,Storage,East,New York,Online,Corporate,312.42,69.09,1,0.107
RI-28234,2025-12-26,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Online,Corporate,247.36,68.23,1,0.153
RI-28235,2025-12-26,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Corporate,1330.38,372.11,5,0.146
RI-28236,2025-12-26,Signature Pen Set,Office Supplies,Writing,Central,Dallas,Wholesale,Corporate,144.74,9.58,4,0.116
RI-28237,2025-12-26,Conference Storage Unit,Furniture,Storage,South,Houston,Online,Consumer,318.04,74.36,1,0.084
RI-28238,2025-12-26,Signature Pen Set,Office Supplies,Writing,Central,Denver,Online,Consumer,126.66,8.7,4,0.166
RI-28239,2025-12-26,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Retail,Consumer,60.99,7.18,1,0.095
RI-28240,2025-12-26,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Retail,Home Office,210.16,18.97,4,0.145
RI-28241,2025-12-26,Wireless Dock Station,Technology,Accessories,Central,Dallas,Online,Consumer,108.69,13.98,1,0.148
RI-28242,2025-12-26,Mobile Organizer,Accessories,Travel,East,New York,Online,Corporate,212.03,26.43,4,0.137
RI-28243,2025-12-26,Task Lamp Mini,Accessories,Lighting,East,New York,Online,Corporate,66.33,6.0,1,0.181
RI-28244,2025-12-26,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Online,Consumer,956.62,216.53,4,0.243
RI-28245,2025-12-26,Signature Pen Set,Office Supplies,Writing,East,Boston,Online,Corporate,38.36,4.03,1,0.1
RI-28246,2025-12-26,UltraWide Monitor,Technology,Displays,West,Los Angeles,Online,Corporate,867.11,126.55,3,0.171
RI-28247,2025-12-26,Supply Kit Pro,Office Supplies,Paper,East,New York,Wholesale,Consumer,116.88,8.91,2,0.116
RI-28248,2025-12-26,Wireless Dock Station,Technology,Accessories,Central,Dallas,Wholesale,Home Office,436.5,44.72,4,0.141
RI-28249,2025-12-26,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Online,Consumer,78.65,9.73,2,0.066
RI-28250,2025-12-26,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Retail,Consumer,204.83,60.89,1,0.114
RI-28251,2025-12-26,Ergo Office Chair,Furniture,Office Seating,South,Houston,Online,Consumer,1067.76,366.78,4,0.03
RI-28252,2025-12-26,Mobile Organizer,Accessories,Travel,South,Houston,Online,Corporate,291.8,50.34,5,0.05
RI-28253,2025-12-26,Wireless Dock Station,Technology,Accessories,South,Houston,Retail,Corporate,124.44,21.75,1,0.064
RI-28254,2025-12-27,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Corporate,30.11,3.44,1,0.065
RI-28255,2025-12-27,Business Binder Pack,Office Supplies,Binders,West,Seattle,Retail,Corporate,200.5,16.73,6,0.121
RI-28256,2025-12-27,Executive Desk,Furniture,Desks,Central,Denver,Retail,Consumer,402.99,106.13,1,0.103
RI-28257,2025-12-27,Conference Storage Unit,Furniture,Storage,West,Los Angeles,Online,Home Office,1575.04,343.99,4,0.112
RI-28258,2025-12-27,Supply Kit Pro,Office Supplies,Paper,East,Philadelphia,Online,Consumer,106.48,14.0,2,0.07
RI-28259,2025-12-27,Portable Desk Hub,Technology,Computing,East,Philadelphia,Wholesale,Home Office,899.97,97.74,5,0.148
RI-28260,2025-12-27,Business Binder Pack,Office Supplies,Binders,South,Miami,Online,Consumer,53.8,4.9,2,0.107
RI-28261,2025-12-27,Conference Storage Unit,Furniture,Storage,West,Seattle,Retail,Corporate,301.88,57.3,1,0.164
RI-28262,2025-12-27,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Online,Home Office,172.46,22.41,2,0.091
RI-28263,2025-12-27,Mobile Organizer,Accessories,Travel,East,New York,Wholesale,Home Office,178.23,16.58,3,0.14
RI-28264,2025-12-27,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Consumer,396.66,65.41,3,0.082
RI-28265,2025-12-27,Business Binder Pack,Office Supplies,Binders,Central,Dallas,Retail,Corporate,32.75,3.09,1,0.101
RI-28266,2025-12-27,Supply Kit Pro,Office Supplies,Paper,East,New York,Retail,Home Office,49.99,3.8,1,0.171
RI-28267,2025-12-27,Conference Storage Unit,Furniture,Storage,West,San Francisco,Wholesale,Consumer,1323.07,227.44,4,0.142
RI-28268,2025-12-27,Executive Desk,Furniture,Desks,Central,Chicago,Online,Corporate,2006.39,608.94,5,0.03
RI-28269,2025-12-27,Mobile Organizer,Accessories,Travel,Central,Chicago,Online,Consumer,104.92,10.42,2,0.183
RI-28270,2025-12-27,Business Binder Pack,Office Supplies,Binders,West,Los Angeles,Retail,Consumer,63.3,5.7,2,0.109
RI-28271,2025-12-27,Conference Storage Unit,Furniture,Storage,Central,Chicago,Retail,Home Office,984.51,191.73,3,0.155
RI-28272,2025-12-27,Portable Desk Hub,Technology,Computing,Central,Dallas,Online,Corporate,302.3,61.52,2,0.03
RI-28273,2025-12-27,Task Lamp Mini,Accessories,Lighting,East,New York,Wholesale,Consumer,69.12,9.16,1,0.05
RI-28274,2025-12-27,Supply Kit Pro,Office Supplies,Paper,West,San Francisco,Online,Consumer,155.48,18.14,3,0.097
RI-28275,2025-12-27,Executive Desk,Furniture,Desks,East,Philadelphia,Online,Consumer,738.98,199.49,2,0.091
RI-28276,2025-12-27,Business Binder Pack,Office Supplies,Binders,Central,Denver,Online,Corporate,126.25,10.12,4,0.127
RI-28277,2025-12-27,Executive Desk,Furniture,Desks,Central,Denver,Retail,Consumer,1169.83,326.09,3,0.075
RI-28278,2025-12-27,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,28.02,2.65,1,0.101
RI-28279,2025-12-27,Business Binder Pack,Office Supplies,Binders,West,Seattle,Wholesale,Consumer,132.07,6.6,4,0.13
RI-28280,2025-12-27,Supply Kit Pro,Office Supplies,Paper,East,Boston,Online,Consumer,322.84,35.35,6,0.11
RI-28281,2025-12-27,Executive Desk,Furniture,Desks,West,Los Angeles,Online,Consumer,802.52,203.4,2,0.121
RI-28282,2025-12-27,Ergo Office Chair,Furniture,Office Seating,Central,Chicago,Retail,Corporate,265.63,87.3,1,0.057
RI-28283,2025-12-27,Ergo Office Chair,Furniture,Office Seating,South,Atlanta,Retail,Home Office,411.13,114.77,2,0.147
RI-28284,2025-12-28,Ergo Office Chair,Furniture,Office Seating,East,Philadelphia,Online,Consumer,1044.12,327.64,4,0.084
RI-28285,2025-12-28,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Online,Consumer,313.3,107.62,1,0.03
RI-28286,2025-12-28,Mobile Organizer,Accessories,Travel,West,San Francisco,Retail,Corporate,115.17,17.65,2,0.085
RI-28287,2025-12-28,Task Lamp Mini,Accessories,Lighting,Central,Denver,Wholesale,Consumer,62.75,4.93,1,0.148
RI-28288,2025-12-28,Executive Desk,Furniture,Desks,West,San Francisco,Wholesale,Corporate,1116.24,235.3,3,0.144
RI-28289,2025-12-28,Wireless Dock Station,Technology,Accessories,East,Boston,Online,Consumer,503.51,50.35,4,0.2
RI-28290,2025-12-28,Wireless Dock Station,Technology,Accessories,East,New York,Online,Home Office,137.27,26.18,1,0.035
RI-28291,2025-12-28,Business Binder Pack,Office Supplies,Binders,Central,Denver,Retail,Corporate,93.26,9.32,3,0.091
RI-28292,2025-12-28,Conference Storage Unit,Furniture,Storage,West,San Francisco,Online,Corporate,316.33,66.48,1,0.127
RI-28293,2025-12-28,Conference Storage Unit,Furniture,Storage,South,Atlanta,Online,Corporate,286.79,62.16,1,0.115
RI-28294,2025-12-28,Conference Storage Unit,Furniture,Storage,South,Atlanta,Retail,Corporate,824.65,126.58,3,0.23
RI-28295,2025-12-28,Wireless Dock Station,Technology,Accessories,East,Boston,Retail,Consumer,142.28,21.66,1,0.105
RI-28296,2025-12-28,Business Binder Pack,Office Supplies,Binders,East,Boston,Online,Consumer,65.9,7.28,2,0.072
RI-28297,2025-12-28,Task Lamp Mini,Accessories,Lighting,South,Houston,Retail,Consumer,286.67,35.39,5,0.121
RI-28298,2025-12-28,Wireless Dock Station,Technology,Accessories,West,Los Angeles,Online,Consumer,140.48,23.09,1,0.083
RI-28299,2025-12-28,Ergo Office Chair,Furniture,Office Seating,West,Seattle,Retail,Corporate,544.48,178.94,2,0.057
RI-28300,2025-12-28,Executive Desk,Furniture,Desks,Central,Denver,Online,Corporate,1350.19,397.16,3,0.047
RI-28301,2025-12-28,Ergo Office Chair,Furniture,Office Seating,South,Atlanta,Retail,Consumer,761.84,227.33,3,0.112
RI-28302,2025-12-28,Wireless Dock Station,Technology,Accessories,East,Philadelphia,Online,Consumer,127.63,21.75,1,0.072
RI-28303,2025-12-28,UltraWide Monitor,Technology,Displays,Central,Chicago,Wholesale,Consumer,574.62,79.9,2,0.129
RI-28304,2025-12-28,Executive Desk,Furniture,Desks,South,Atlanta,Online,Corporate,1016.11,282.68,3,0.076
RI-28305,2025-12-28,Ergo Office Chair,Furniture,Office Seating,South,Miami,Retail,Consumer,244.44,72.54,1,0.115
RI-28306,2025-12-28,Supply Kit Pro,Office Supplies,Paper,East,Boston,Wholesale,Corporate,173.99,21.49,3,0.03
RI-28307,2025-12-28,Mobile Organizer,Accessories,Travel,West,Los Angeles,Online,Corporate,154.21,14.39,3,0.194
RI-28308,2025-12-28,Archive Drawer Basic,Accessories,Storage,South,Miami,Retail,Home Office,153.37,15.38,2,0.145
RI-28309,2025-12-28,Signature Pen Set,Office Supplies,Writing,East,New York,Retail,Corporate,39.44,3.16,1,0.145
RI-28310,2025-12-28,Portable Desk Hub,Technology,Computing,West,San Francisco,Online,Home Office,194.04,27.64,1,0.141
RI-28311,2025-12-28,Task Lamp Mini,Accessories,Lighting,South,Miami,Retail,Consumer,293.18,39.74,4,0.099
RI-28312,2025-12-28,UltraWide Monitor,Technology,Displays,South,Houston,Online,Corporate,295.92,57.02,1,0.086
RI-28313,2025-12-28,Task Lamp Mini,Accessories,Lighting,West,Los Angeles,Wholesale,Home Office,254.21,12.71,4,0.216
RI-28314,2025-12-28,Wireless Dock Station,Technology,Accessories,South,Atlanta,Wholesale,Consumer,130.88,15.06,1,0.118
RI-28315,2025-12-28,Business Binder Pack,Office Supplies,Binders,West,Seattle,Wholesale,Consumer,36.39,1.88,1,0.124
RI-28316,2025-12-28,Archive Drawer Basic,Accessories,Storage,Central,Chicago,Retail,Consumer,72.81,6.78,1,0.158
RI-28317,2025-12-29,Business Binder Pack,Office Supplies,Binders,Central,Chicago,Online,Consumer,28.1,1.71,1,0.162
RI-28318,2025-12-29,Signature Pen Set,Office Supplies,Writing,West,Seattle,Online,Consumer,216.18,27.81,5,0.057
RI-28319,2025-12-29,Task Lamp Mini,Accessories,Lighting,West,Seattle,Retail,Corporate,226.47,30.32,3,0.102
RI-28320,2025-12-29,Archive Drawer Basic,Accessories,Storage,South,Atlanta,Online,Home Office,67.89,7.25,1,0.133
RI-28321,2025-12-29,Signature Pen Set,Office Supplies,Writing,Central,Chicago,Retail,Home Office,65.85,6.19,2,0.12
RI-28322,2025-12-29,Signature Pen Set,Office Supplies,Writing,Central,Denver,Wholesale,Home Office,103.95,5.2,3,0.189
RI-28323,2025-12-29,Ergo Office Chair,Furniture,Office Seating,Central,Denver,Online,Consumer,538.82,160.78,2,0.112
RI-28324,2025-12-29,Supply Kit Pro,Office Supplies,Paper,West,Seattle,Online,Consumer,51.86,6.25,1,0.09
RI-28325,2025-12-29,Portable Desk Hub,Technology,Computing,South,Miami,Wholesale,Consumer,154.66,26.41,1,0.035
RI-28326,2025-12-29,Archive Drawer Basic,Accessories,Storage,South,Houston,Online,Consumer,69.92,8.39,1,0.109
RI-28327,2025-12-29,Portable Desk Hub,Technology,Computing,East,Philadelphia,Online,Home Office,449.59,71.71,3,0.11
RI-28328,2025-12-29,Ergo Office Chair,Furniture,Office Seating,West,Los Angeles,Online,Home Office,227.79,64.59,1,0.139
RI-28329,2025-12-29,Business Binder Pack,Office Supplies,Binders,South,Houston,Online,Consumer,69.72,4.9,3,0.145
RI-28330,2025-12-29,Conference Storage Unit,Furniture,Storage,West,Seattle,Wholesale,Consumer,357.34,78.53,1,0.055
RI-28331,2025-12-29,Mobile Organizer,Accessories,Travel,West,San Francisco,Online,Corporate,61.22,7.09,1,0.153
RI-28332,2025-12-29,Executive Desk,Furniture,Desks,Central,Chicago,Online,Consumer,362.36,88.45,1,0.138
RI-28333,2025-12-29,Business Binder Pack,Office Supplies,Binders,East,Boston,Online,Corporate,34.01,3.64,1,0.078
RI-28334,2025-12-29,Conference Storage Unit,Furniture,Storage,East,New York,Wholesale,Consumer,323.13,57.68,1,0.13
RI-28335,2025-12-29,Portable Desk Hub,Technology,Computing,South,Atlanta,Retail,Consumer,449.81,54.43,3,0.18
RI-28336,2025-12-29,UltraWide Monitor,Technology,Displays,Central,Dallas,Online,Consumer,274.35,58.6,1,0.048
RI-28337,2025-12-29,Wireless Dock Station,Technology,Accessories,West,Seattle,Retail,Corporate,167.99,31.67,1,0.039
RI-28338,2025-12-29,Archive Drawer Basic,Accessories,Storage,West,Seattle,Online,Corporate,77.61,9.62,1,0.102
RI-28339,2025-12-29,Supply Kit Pro,Office Supplies,Paper,Central,Denver,Wholesale,Consumer,185.61,12.61,4,0.131
RI-28340,2025-12-29,Supply Kit Pro,Office Supplies,Paper,South,Houston,Online,Corporate,146.86,16.0,3,0.111
RI-28341,2025-12-29,Ergo Office Chair,Furniture,Office Seating,Central,Dallas,Online,Corporate,422.75,133.59,2,0.08
